title;x-apisguru-categories;openapiVer;swaggerUrl;
FabricAdminClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/azsadmin-StoragePool/2016-05-01/swagger.json;
FabricAdminClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/azsadmin-StorageSubSystem/2018-10-01/swagger.json;
FabricAdminClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/azsadmin-StorageSystem/2016-05-01/swagger.json;
SubscriptionClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/azsadmin-Subscriptions/2015-11-01/swagger.json;
UpdateAdminClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/azsadmin-Update/2016-05-01/swagger.json;
UpdateAdminClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/azsadmin-UpdateLocations/2016-05-01/swagger.json;
UpdateAdminClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/azsadmin-UpdateRuns/2016-05-01/swagger.json;
Compute Admin Client;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/azsadmin-VMExtensions/2015-12-01-preview/swagger.json;
NetworkAdminManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/azsadmin-VirtualNetworks/2015-06-15/swagger.json;
FabricAdminClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/azsadmin-Volume/2019-05-01/swagger.json;
StorageManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/azsadmin-acquisitions/2019-08-08-preview/swagger.json;
StorageManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/azsadmin-blobServices/2015-12-01-preview/swagger.json;
StorageManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/azsadmin-containers/2015-12-01-preview/swagger.json;
StorageManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/azsadmin-farms/2015-12-01-preview/swagger.json;
StorageManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/azsadmin-queueServices/2015-12-01-preview/swagger.json;
StorageManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/azsadmin-quotas/2019-08-08-preview/swagger.json;
StorageManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/azsadmin-shares/2015-12-01-preview/swagger.json;
StorageManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/azsadmin-storage/2019-08-08-preview/swagger.json;
StorageManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/azsadmin-storageaccounts/2019-08-08-preview/swagger.json;
StorageManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/azsadmin-tableServices/2015-12-01-preview/swagger.json;
KustoManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/azure-kusto/2019-11-09/swagger.json;
azureactivedirectory;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/azureactivedirectory/2017-04-01/swagger.json;
AzureDataManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/azuredata/2017-03-01-preview/swagger.json;
Azure Stack Azure Bridge Client;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/azurestack-AzureStack/2017-06-01/swagger.json;
AzureStack Azure Bridge Client;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/azurestack-CustomerSubscription/2017-06-01/swagger.json;
AzureStack Azure Bridge Client;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/azurestack-Product/2017-06-01/swagger.json;
Azure Stack Azure Bridge Client;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/azurestack-Registration/2017-06-01/swagger.json;
BatchManagement;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/batch-BatchManagement/2019-08-01/swagger.json;
BatchService;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/batch-BatchService/2019-08-01.10.0/swagger.json;
BatchAI;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/batchai-BatchAI/2018-05-01/swagger.json;
BillingManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/billing/2019-10-01-preview/swagger.json;
BlockchainManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/blockchain/2018-06-01-preview/swagger.json;
BlueprintClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/blueprint-assignmentOperation/2018-11-01-preview/swagger.json;
BlueprintClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/blueprint-blueprintAssignment/2018-11-01-preview/swagger.json;
BlueprintClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/blueprint-blueprintDefinition/2018-11-01-preview/swagger.json;
Azure Bot Service;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/botservice/2018-07-12/swagger.json;
CdnManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/cdn/2019-12-31/swagger.json;
Azure CDN WebApplicationFirewallManagement;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/cdn-cdnwebapplicationfirewall/2019-06-15-preview/swagger.json;
CognitiveServicesManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/cognitiveservices/2017-04-18/swagger.json;
Anomaly Detector Client;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/cognitiveservices-AnomalyDetector/1.0/swagger.json;
Anomaly Finder Client;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/cognitiveservices-AnomalyFinder/2.0/swagger.json;
Computer Vision;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/cognitiveservices-ComputerVision/1.0/swagger.json;
Content Moderator Client;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/cognitiveservices-ContentModerator/1.0/swagger.json;
Face Client;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/cognitiveservices-Face/1.0/swagger.json;
Form Recognizer Client;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/cognitiveservices-FormRecognizer/2.0-preview/swagger.json;
Ink Recognizer Client;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/cognitiveservices-InkRecognizer/1.0/swagger.json;
LUIS Authoring Client;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/cognitiveservices-LUIS-Authoring/3.0-preview/swagger.json;
LUIS Programmatic;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/cognitiveservices-LUIS-Programmatic/v2.0/swagger.json;
Language Understanding Intelligent Service (LUIS) Endpoint API for running predictions and extracting user intentions and entities from utterances.;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/cognitiveservices-LUIS-Runtime/v2.0 preview/swagger.json;
Personalizer Client;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/cognitiveservices-Personalizer/v1.0/swagger.json;
QnAMaker Client;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/cognitiveservices-QnAMaker/4.0/swagger.json;
QnAMaker Runtime Client;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/cognitiveservices-QnAMakerRuntime/4.0/swagger.json;
Text Analytics Client;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/cognitiveservices-TextAnalytics/v3.0-preview.1/swagger.json;
UsageManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/commerce/2015-06-01-preview/swagger.json;
ComputeManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/compute/2019-07-01/swagger.json;
ContainerServiceClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/compute-containerService/2017-01-31/swagger.json;
DiskResourceProviderClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/compute-disk/2019-07-01/swagger.json;
SharedImageGalleryServiceClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/compute-gallery/2019-07-01/swagger.json;
RunCommandsClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/compute-runCommands/2019-07-01/swagger.json;
ComputeManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/compute-skus/2019-04-01/swagger.json;
ComputeManagementConvenienceClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/compute-swagger/2015-11-01/swagger.json;
ConsumptionManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/consumption/2019-10-01/swagger.json;
ContainerInstanceManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/containerinstance-containerInstance/2018-10-01/swagger.json;
ContainerRegistryManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/containerregistry/2019-12-01-preview/swagger.json;
ContainerRegistryManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/containerregistry-containerregistry_build/2019-06-01-preview/swagger.json;
ContainerRegistryManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/containerregistry-containerregistry_scopemap/2019-05-01-preview/swagger.json;
ContainerServiceClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/containerservice-containerService/2017-07-01/swagger.json;
ContainerServiceClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/containerservice-location/2019-08-01/swagger.json;
ContainerServiceClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/containerservice-managedClusters/2020-01-01/swagger.json;
ContainerServiceClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/containerservice-openShiftManagedClusters/2019-09-30-preview/swagger.json;
ContainerServiceClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/containerservices-containerService/2017-07-01/swagger.json;
ContainerServiceClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/containerservices-location/2017-09-30/swagger.json;
ContainerServiceClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/containerservices-managedClusters/2018-08-01-preview/swagger.json;
ContainerServiceClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/containerservices-openShiftManagedClusters/2018-09-30-preview/swagger.json;
Cosmos DB;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/cosmos-db/2019-12-12/swagger.json;
Cosmos DB;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/cosmos-db-privateEndpointConnection/2019-08-01-preview/swagger.json;
Cosmos DB;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/cosmos-db-privateLinkResources/2019-08-01-preview/swagger.json;
CostManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/cost-management-costmanagement/2019-11-01/swagger.json;
CustomerInsightsManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/customer-insights/2017-04-26/swagger.json;
Customer Lockbox;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/customerlockbox/2018-02-28-preview/swagger.json;
customproviders;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/customproviders/2018-09-01-preview/swagger.json;
DataBoxManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/databox/2019-09-01/swagger.json;
DataBoxEdgeManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/databoxedge/2019-08-01/swagger.json;
DatabricksClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/databricks/2018-04-01/swagger.json;
Azure Data Catalog Resource Provider;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/datacatalog/2016-03-30/swagger.json;
DataFactoryManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/datafactory/2018-06-01/swagger.json;
DataLakeAnalyticsAccountManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/datalake-analytics-account/2016-11-01/swagger.json;
DataLakeAnalyticsCatalogManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/datalake-analytics-catalog/2016-11-01/swagger.json;
DataLakeAnalyticsJobManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/datalake-analytics-job/2017-09-01-preview/swagger.json;
DataLakeStoreAccountManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/datalake-store-account/2016-11-01/swagger.json;
DataLakeStoreFileSystemManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/datalake-store-filesystem/2016-11-01/swagger.json;
Azure Data Migration Service Resource Provider;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/datamigration/2018-03-15-preview/swagger.json;
DataShareManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/datashare-DataShare/2019-11-01/swagger.json;
AzureDeploymentManager;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/deploymentmanager/2019-11-01-preview/swagger.json;
iotDpsClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/deviceprovisioningservices-iotdps/2018-01-22/swagger.json;
Azure DevOps;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/devops/2019-07-01-preview/swagger.json;
DevSpacesManagement;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/devspaces/2019-04-01/swagger.json;
DevTestLabsClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/devtestlabs-DTL/2018-09-15/swagger.json;
AzureDigitalTwinsManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/digitaltwins/2020-03-01-preview/swagger.json;
DnsManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/dns/2018-05-01/swagger.json;
Domain Services Resource Provider;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/domainservices/2020-01-01/swagger.json;
Dynamics Telemetry;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/dynamicstelemetry/2019-01-24/swagger.json;
DataBoxEdgeManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/edgegateway/2019-03-01/swagger.json;
EngagementFabric;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/engagementfabric-EngagementFabric/2018-09-01-preview/swagger.json;
EventGridManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/eventgrid-EventGrid/2020-04-01-preview/swagger.json;
EventHubManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/eventhub-EventHub/2017-04-01/swagger.json;
EventHub2018PreviewManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/eventhub-EventHub-preview/2018-01-01-preview/swagger.json;
FrontDoorManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/frontdoor/2020-01-01/swagger.json;
NetworkExperiments;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/frontdoor-networkexperiment/2019-11-01/swagger.json;
WebApplicationFirewallManagement;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/frontdoor-webapplicationfirewall/2019-10-01/swagger.json;
GuestConfiguration;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/guestconfiguration/2018-11-20/swagger.json;
GuestConfiguration;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/guestconfiguration-guestconfiguration_NotImplemented/2018-06-30-preview/swagger.json;
HanaManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/hanaonazure/2017-11-03-preview/swagger.json;
Azure Dedicated HSM Resource Provider;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/hardwaresecuritymodules-dedicatedhsm/2018-10-31-preview/swagger.json;
HDInsightManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/hdinsight-applications/2018-06-01-preview/swagger.json;
HDInsightManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/hdinsight-capabilities/2015-03-01-preview/swagger.json;
HDInsightManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/hdinsight-cluster/2018-06-01-preview/swagger.json;
HDInsightManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/hdinsight-configurations/2018-06-01-preview/swagger.json;
HDInsightManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/hdinsight-extensions/2018-06-01-preview/swagger.json;
HDInsightJobManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/hdinsight-job/2018-11-01-preview/swagger.json;
HDInsightManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/hdinsight-locations/2018-06-01-preview/swagger.json;
HDInsightManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/hdinsight-operations/2018-06-01-preview/swagger.json;
HDInsightManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/hdinsight-scriptActions/2018-06-01-preview/swagger.json;
HealthcareApisClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/healthcareapis-healthcare-apis/2019-09-16/swagger.json;
HybridComputeManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/hybridcompute-HybridCompute/2019-12-12/swagger.json;
HybridDataManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/hybriddatamanager-hybriddata/2016-06-01/swagger.json;
VirtualMachineImageTemplate;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/imagebuilder/2019-05-01-preview/swagger.json;
InstanceMetadataClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/imds/2019-11-01/swagger.json;
IntuneResourceManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/intune/2015-01-14-privatepreview/swagger.json;
Azure IoT Central;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/iotcentral/preview/swagger.json;
iotHubClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/iothub/2019-11-04/swagger.json;
IoTSpacesClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/iotspaces/2017-10-01-preview/swagger.json;
KeyVaultClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/keyvault/7.0-preview/swagger.json;
KeyVaultManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/keyvault-providers/2019-09-01/swagger.json;
KeyVaultManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/keyvault-secrets/2019-09-01/swagger.json;
ManagedLabsClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/labservices-ML/2018-10-15/swagger.json;
Azure Location Based Services Resource Provider;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/locationbasedservices/2017-01-01-preview/swagger.json;
LogicManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/logic/2019-05-01/swagger.json;
Azure ML Commitment Plans Management Client;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/machinelearning-commitmentPlans/2016-05-01-preview/swagger.json;
Azure ML Web Services Management Client;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/machinelearning-webservices/2017-01-01/swagger.json;
